,DeviceUser_id,Channel_id,Session_start,Session_end,Duration
236777,5e3d419188b36b001e870288,59f9c0dfbc95750d006b98f5,2021-01-09 16:30:26.558000+00:00,2021-01-09 16:44:41.558000+00:00,855.0
243778,5e3d419188b36b001e870288,59f9c0dfbc95750d006b98f5,2021-01-09 16:45:18.767000+00:00,2021-01-09 17:17:48.767000+00:00,1950.0
260963,5e3d419188b36b001e870288,59f9c0dfbc95750d006b98f5,2021-01-09 17:18:23.896000+00:00,2021-01-09 17:27:38.896000+00:00,555.0
265703,5e3d419188b36b001e870288,59f9c0dfbc95750d006b98f5,2021-01-09 17:28:13.092000+00:00,2021-01-09 17:28:28.092000+00:00,15.0
272609,5e3d419188b36b001e870288,59f9c0dfbc95750d006b98f5,2021-01-09 17:46:11.673000+00:00,2021-01-09 17:46:11.673000+00:00,0.0
365149,5e3d419188b36b001e870288,59f9c0dfbc95750d006b98f5,2021-01-09 21:16:07.393000+00:00,2021-01-09 21:16:07.393000+00:00,0.0
89220,5e3d4199358de0001e4160e0,59f9c0dfbc95750d006b98f5,2021-01-09 08:50:35.443000+00:00,2021-01-09 09:11:50.443000+00:00,1275.0
94930,5e3d4199358de0001e4160e0,59f9c0dfbc95750d006b98f5,2021-01-09 09:12:13.923000+00:00,2021-01-09 09:14:28.923000+00:00,135.0
113400,5e3d4199358de0001e4160e0,59f9c0dfbc95750d006b98f5,2021-01-09 10:34:54.188000+00:00,2021-01-09 10:35:24.188000+00:00,30.0
134892,5e3d4199358de0001e4160e0,59f9c0dfbc95750d006b98f5,2021-01-09 12:11:45.144000+00:00,2021-01-09 12:11:45.144000+00:00,0.0
122642,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 11:24:29.943000+00:00,2021-01-09 11:24:29.943000+00:00,0.0
209468,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 15:19:30.730000+00:00,2021-01-09 15:45:45.730000+00:00,1575.0
223309,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 15:46:28.057000+00:00,2021-01-09 15:46:28.057000+00:00,0.0
223527,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 15:46:58.325000+00:00,2021-01-09 15:48:28.325000+00:00,90.0
224258,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 15:49:00.036000+00:00,2021-01-09 15:50:30.036000+00:00,90.0
224966,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 15:51:01.200000+00:00,2021-01-09 15:51:46.200000+00:00,45.0
259170,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 17:14:40.976000+00:00,2021-01-09 17:25:10.976000+00:00,630.0
329514,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 20:06:50.851000+00:00,2021-01-09 20:07:05.851000+00:00,15.0
342849,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 20:32:29.382000+00:00,2021-01-09 20:35:44.382000+00:00,195.0
348032,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 20:42:46.897000+00:00,2021-01-09 20:49:16.897000+00:00,390.0
351619,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 20:49:36.055000+00:00,2021-01-09 21:07:06.055000+00:00,1050.0
384925,5e3d41ea88b36b001e8713ff,59f9c0dfbc95750d006b98f5,2021-01-09 22:07:40.797000+00:00,2021-01-09 22:11:10.797000+00:00,210.0
493454,5e3d41fd358de0001e4168b4,57ea31912bb6581000092e89,2021-01-09 01:22:16.622000+00:00,2021-01-09 01:22:46.622000+00:00,30.0
494174,5e3d41fd358de0001e4168b4,57ea31912bb6581000092e89,2021-01-09 01:23:16.932000+00:00,2021-01-09 01:23:46.932000+00:00,30.0
300771,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 19:05:50.605000+00:00,2021-01-09 19:05:50.605000+00:00,0.0
302001,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 19:09:32.845000+00:00,2021-01-09 19:28:32.845000+00:00,1140.0
310042,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 19:29:04.683000+00:00,2021-01-09 19:34:34.683000+00:00,330.0
313055,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 19:35:10.507000+00:00,2021-01-09 19:49:25.507000+00:00,855.0
326652,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 20:01:20.061000+00:00,2021-01-09 20:01:20.061000+00:00,0.0
344617,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 20:35:22.560000+00:00,2021-01-09 20:39:37.560000+00:00,255.0
394366,5e3d4223358de0001e416b0a,59f9c0dfbc95750d006b98f5,2021-01-09 22:31:52.588000+00:00,2021-01-09 22:34:22.588000+00:00,150.0
287327,5e3d423acda2a5001e342ce6,59f9c0dfbc95750d006b98f5,2021-01-09 18:26:40.998000+00:00,2021-01-09 18:26:40.998000+00:00,0.0
385106,5e3d423acda2a5001e342ce6,59f9c0dfbc95750d006b98f5,2021-01-09 22:08:08.078000+00:00,2021-01-09 22:08:53.078000+00:00,45.0
385553,5e3d423acda2a5001e342ce6,59f9c0dfbc95750d006b98f5,2021-01-09 22:09:13.875000+00:00,2021-01-09 22:18:58.875000+00:00,585.0
391457,5e3d423acda2a5001e342ce6,59f9c0dfbc95750d006b98f5,2021-01-09 22:23:54.194000+00:00,2021-01-09 22:40:39.194000+00:00,1005.0
139278,5e3d4257358de0001e416ea8,59f9c0dfbc95750d006b98f5,2021-01-09 12:25:04.292000+00:00,2021-01-09 12:25:04.292000+00:00,0.0
